"n1" "n2" "spearman_rho" "spearman_p" "pearson_r" "pearson_p"
"uktdb" "lvuhd" "0.0402525010918312" "0.912090183252052" "-0.125207125245618" "0.730362911578074"
"uktdb" "gwxri" "-0.0408805031446541" "0.910723199861329" "-0.225361327708491" "0.531305598856875"
"uktdb" "rmszd" "0.377754241015647" "0.281826605945394" "0.199156409183604" "0.581217511719588"
"uktdb" "ljnwf" "-0.834391296864167" "0.00268093411331446" "-0.897012091719167" "0.000433924493860053"
"uktdb" "juivv" "0.0186924051364015" "0.959124647853814" "0.0209711706939519" "0.954145733902023"
"uktdb" "qddnn" "0.162000844515479" "0.65477798191396" "0.413223155180414" "0.235252301686716"
"uktdb" "anotf" "-0.131252563551667" "0.717780298755551" "-0.175642947654351" "0.627416580960218"
"uktdb" "ctslf" "-0.0224400472366239" "0.95093710754598" "-0.213801408098524" "0.553108081602345"
"uktdb" "srwvc" "-0.827590273249607" "0.00312193613239956" "-0.709379154288953" "0.0215885232184508"
"uktdb" "owuxk" "0.0495415398053308" "0.891893474854666" "-0.221327449790161" "0.538873945218042"
"uktdb" "nlmjw" "-0.200627945030208" "0.578369177685505" "0.0539964510091809" "0.882226545969645"
"uktdb" "hjqmr" "-0.370732701871963" "0.291594151128992" "-0.50923313065359" "0.132749482951297"
"uktdb" "nnoke" "-0.128649955265202" "0.723189909960471" "0.0026736056571468" "0.994151529430956"
"uktdb" "gaeaz" "0.111809869540786" "0.758450698594934" "-0.0772587019397958" "0.832001747548214"
"uktdb" "simay" "0.15839731518278" "0.662069222307352" "0.204765922235985" "0.570387880844453"
"uktdb" "hlqlr" "0.257861635220126" "0.471961661802205" "0.306353820236275" "0.389283695040737"
"uktdb" "fyzsw" "0.00961716310141025" "0.978964401366503" "0.00310511093377754" "0.993207635322651"
"uktdb" "puiwz" "0.0440251572327044" "0.903881411387014" "0.183635183205697" "0.611572302042413"
"cahkb" "tximj" "-0.300941917545311" "0.398140224778757" "-0.440474836350788" "0.202648229427151"
"cahkb" "ckrpu" "0.301265481818229" "0.39760801533573" "0.340190838103721" "0.336139524791028"
"cahkb" "fougb" "-0.121127358669185" "0.738887339445317" "-0.187415828197458" "0.604127078294458"
"cahkb" "lmmfv" "-0.411232913000832" "0.237742276672199" "-0.344289670760321" "0.329969314977076"
"cahkb" "reerp" "-0.439681165772311" "0.203558412974043" "-0.447417102331802" "0.194787678238139"
"cahkb" "hctpv" "-0.168753295995" "0.641186232504351" "-0.232379855111718" "0.518241185371241"
"cahkb" "iqnpj" "0.0157232704402516" "0.965613847739541" "0.0342980457408525" "0.92506122109323"
"cahkb" "zfegf" "-0.231254516733889" "0.520326941924176" "-0.230124430411792" "0.52242496397915"
"cahkb" "matgd" "-0.0124616034242676" "0.972744475325263" "0.035724919713543" "0.921951400047531"
"cahkb" "iebld" "-0.410660324983706" "0.23846137125575" "-0.2751618680453" "0.441623945909489"
"cahkb" "djota" "0.183243952858511" "0.612344598128014" "0.29091179526784" "0.414806621702235"
"cahkb" "lgvzk" "0.445873858247977" "0.196519405163765" "0.426902112654306" "0.21853895931249"
"cahkb" "jelgm" "-0.0652224238987919" "0.857931330539018" "-0.0847027679283594" "0.816036337093057"
"cahkb" "etzbl" "0.214302249953174" "0.55215628958226" "0.246089488944575" "0.4931124675534"
"cahkb" "pufan" "-0.170820634020646" "0.637043869921786" "-0.104768632977235" "0.77331769299007"
"cahkb" "kdbhd" "0.44827806467687" "0.193825450907778" "0.519623875252425" "0.123710748665253"
"cahkb" "qusnn" "-0.131662088926074" "0.716930107015985" "-0.176512426730923" "0.625686071620556"
"cahkb" "hapfq" "0.128930817610063" "0.722605591705876" "0.138583976876805" "0.702602966369508"
"cahkb" "hvffs" "0.241380496364469" "0.501684419600184" "0.169843969041821" "0.638999711635573"
"cahkb" "vdvms" "-0.090626770071389" "0.803374169134505" "-0.122633820524351" "0.735736642733429"
"cahkb" "kgcrf" "-0.364501900159829" "0.300411212480724" "-0.433533760912223" "0.21068837485176"
"cahkb" "rfyjm" "-0.273028255530473" "0.445316339605997" "0.0761619641449451" "0.834358756933046"
"cahkb" "zbbvn" "-0.0310582970946628" "0.932125473342326" "-0.0785135883885321" "0.8293063387944"
"cahkb" "aubmy" "0.115988030720589" "0.749662121451235" "0.1128303052246" "0.75630191782984"
"cahkb" "uedqa" "0.249232068485353" "0.487427026317097" "0.174173562742848" "0.630344789601919"
"cahkb" "xppru" "0.177577848795814" "0.623567822488291" "0.268576983943334" "0.453064527992553"
"cahkb" "wvuba" "0.413795136624803" "0.234539432907294" "0.33421637200104" "0.345238197923208"
"cahkb" "mtosw" "0.383435507657054" "0.274054923126694" "0.285427199082318" "0.424056569108775"
"cahkb" "aevfe" "-0.719657597751457" "0.0189515200450902" "-0.73419388289094" "0.0156154578569242"
"cahkb" "myyye" "-0.0249232068485353" "0.945514338081071" "0.0404306908443481" "0.911702293161026"
"cahkb" "gwcxo" "-0.542079748955643" "0.105511602437961" "-0.534681638952337" "0.111307457208324"
"cahkb" "rhvty" "-0.261693671909621" "0.465164231206291" "-0.32465409263474" "0.360057492206821"
"cahkb" "gnywd" "-0.154088050314465" "0.6708220633029" "-0.142073672813478" "0.695411427841986"
"cahkb" "lbglu" "-0.338822519525486" "0.338212409350951" "-0.383440075056982" "0.274048722626679"
"cahkb" "cwzfx" "0.661541728116318" "0.0372231598104811" "0.611754907429457" "0.0601682701055086"
"cahkb" "zyqar" "-0.236770465061085" "0.510136587337716" "-0.308115982021769" "0.386420753193869"
"cahkb" "luwtc" "-0.372241599789658" "0.289480051113515" "-0.386452898276562" "0.269975303960767"
"cahkb" "hozbu" "0.280386077046022" "0.432642464265925" "0.271167783752726" "0.448547446340229"
"cahkb" "uuqrl" "0.15606361880407" "0.666804854097385" "0.106843460792672" "0.768929742291031"
"cahkb" "vajxn" "0.20440251572327" "0.571087134704837" "-0.0571894968032693" "0.875306336935104"
"cahkb" "fmdso" "-0.0216744236648322" "0.952609465572068" "0.110969338614338" "0.760221764999551"
"cahkb" "mytri" "0.0869632318650559" "0.81120006384033" "0.091116409515641" "0.80232939835993"
"cahkb" "vqsmg" "0.679157386622587" "0.0307878634684985" "0.617171046501375" "0.0573111552000736"
"cahkb" "xlnud" "0.0654234179774052" "0.857497260398423" "0.174059628696158" "0.630572033107937"
"cahkb" "ticit" "0.137931712208268" "0.703949526789422" "0.148064165462917" "0.683117372557746"
"cahkb" "mtwtj" "0.542079748955643" "0.105511602437961" "0.564768019070192" "0.0889398835508612"
"cahkb" "pvakm" "-0.404390701701512" "0.246415017202967" "-0.373459257534457" "0.287780022265144"
"cahkb" "ayjih" "-0.217280121005664" "0.546510492475436" "-0.191013863231993" "0.597071858651172"
"cahkb" "jnrvi" "0.259498868399839" "0.469052141846319" "0.213068087592321" "0.55450282846708"
"cahkb" "zahna" "0.289732279614223" "0.416787829225935" "0.439229295959666" "0.204077675269547"
"cahkb" "bdlhn" "0.0155291485473314" "0.96603817838728" "-0.0562378477002072" "0.877368046120077"
"cahkb" "mxqgd" "-0.38077197432388" "0.277683819258083" "-0.238228196210188" "0.507457536742764"
"cahkb" "wqffo" "-0.341641268041291" "0.33394938585523" "-0.493987075854143" "0.146729136226517"
"cahkb" "xfnrd" "-0.251572327044025" "0.48321156083025" "-0.00647239022937459" "0.985842239477753"
"cahkb" "degdc" "-0.129338182977763" "0.721758320517041" "-0.108662658956097" "0.765087260652344"
"cahkb" "tmylp" "0.194283280552005" "0.590687125772824" "0.125505859814655" "0.729739755082323"
"cahkb" "ehlvl" "-0.0220821288010814" "0.951718890693735" "0.0481595762553847" "0.894894927925962"
"cahkb" "clkfi" "-0.183243952858511" "0.612344598128014" "-0.046355201729368" "0.898815608539988"
"cahkb" "lvuhd" "0.213647890410489" "0.553399952625104" "0.109046650539628" "0.764276786344266"
"cahkb" "gwxri" "0.10377358490566" "0.775424132036652" "0.200479827761851" "0.578655639220223"
"cahkb" "rmszd" "-0.476837320626309" "0.163483777804682" "-0.520715273943133" "0.122784194032554"
"cahkb" "ljnwf" "0.581261352871667" "0.0780069762431653" "0.518578275836931" "0.124602481794615"
"cahkb" "juivv" "0.224308861636818" "0.533276075257518" "0.223510878805311" "0.534772057174534"
"cahkb" "qddnn" "0" "1" "-0.102161888847759" "0.778838761235101"
"cahkb" "anotf" "-0.287505615398889" "0.420540002078211" "-0.188338896229097" "0.602314230436979"
"cahkb" "ctslf" "-0.169903214791581" "0.638881010530087" "-0.226970108411812" "0.528299272780669"
"cahkb" "srwvc" "0.216302003235693" "0.548362403260603" "0.0417722024442351" "0.908782585027245"
"cahkb" "owuxk" "-0.0340598086161649" "0.925580540530126" "0.0463830510570405" "0.898755080245564"
"cahkb" "nlmjw" "0.266458989493245" "0.456772409127949" "0.250481360695722" "0.485174731056759"
"cahkb" "hjqmr" "0.479771731834304" "0.160539273545416" "0.390856266342822" "0.264081780535439"
"cahkb" "nnoke" "-0.0771899731591212" "0.832149417987244" "-0.0563502702991566" "0.877124452303388"
"cahkb" "gaeaz" "-0.0186349782567977" "0.959250137924288" "-0.150418839594347" "0.678303095219395"
"cahkb" "simay" "0.124233188378651" "0.732395516563736" "0.0799213063480748" "0.826284567300189"
"cahkb" "hlqlr" "-0.0974842767295597" "0.788768139888365" "-0.286276963699527" "0.42261716011669"
"cahkb" "fyzsw" "0.0929659099802991" "0.798385573215161" "0.24690573870872" "0.491633020852552"
"cahkb" "puiwz" "-0.40251572327044" "0.248821992246137" "-0.435628126906968" "0.208243328504323"
"tximj" "ckrpu" "0.0526338492406699" "0.88518189026785" "-0.0951193197665172" "0.793798873804223"
"tximj" "fougb" "0.427263011483085" "0.218107483004446" "0.589528644124115" "0.0728708035859875"
"tximj" "lmmfv" "0.021739549781248" "0.952467203481043" "-0.0634716771493679" "0.861713711054353"
"tximj" "reerp" "0.274712294068167" "0.442400805539355" "0.404972453500544" "0.245670855332419"
"tximj" "hctpv" "0.0685361581133937" "0.850779389968492" "0.100328653946823" "0.782726898242605"
"tximj" "iqnpj" "-0.548592037191974" "0.100570465323516" "-0.45367752112342" "0.187854407623884"
"tximj" "zfegf" "-0.442369747822814" "0.200484706643914" "-0.380085827225594" "0.278622852262272"
"tximj" "matgd" "0.111803398874989" "0.758464328956918" "0.0849055950091507" "0.815602156776821"
"tximj" "iebld" "0.028125" "0.938525205407376" "-0.050684745730863" "0.889411506123025"
"tximj" "djota" "-0.582068450426232" "0.0774955411232374" "-0.36151384560995" "0.30468914009767"
"tximj" "lgvzk" "0.0802530297277792" "0.825572795821196" "-0.0397078794219836" "0.913275839329206"
"tximj" "jelgm" "0.575876232868506" "0.0814752938075459" "0.597188734269085" "0.068312863311546"
"tximj" "etzbl" "-0.486089078281481" "0.154309198295997" "-0.367286159368821" "0.296453958703205"
"tximj" "pufan" "-0.616125646993725" "0.0578554940612893" "-0.62396036486054" "0.0538581585169429"
"tximj" "kdbhd" "0.115625" "0.750424727131586" "0.145801415421163" "0.687753419014186"
"tximj" "qusnn" "0.0375" "0.918084009145901" "0.0659178697575907" "0.856429580735022"
"tximj" "hapfq" "-0.686523749400242" "0.0283377256633361" "-0.676721493372413" "0.0316287756721691"
"tximj" "hvffs" "0.009375" "0.979493989849409" "0.0058388548783611" "0.98722794038747"
"tximj" "vdvms" "0.242991833311123" "0.498744185872775" "0.26766509504187" "0.454659267804469"
"tximj" "kgcrf" "0.0465847495312456" "0.89831671873477" "0.10101544930794" "0.781269750953734"
"tximj" "rfyjm" "-0.433579041532695" "0.210635338358161" "-0.471885027118005" "0.168526081034848"
"tximj" "zbbvn" "0.164093765279736" "0.650555232721539" "0.256116606642611" "0.475071447245447"
"tximj" "aubmy" "-0.465625" "0.175031235080454" "-0.391482048204753" "0.263250015277273"
"tximj" "uedqa" "-0.0434790995624959" "0.905069065858417" "-0.0859410571280199" "0.813386308722887"
"tximj" "xppru" "-0.372677996249965" "0.288870159266334" "-0.261652247314176" "0.465237478746687"
"tximj" "wvuba" "-0.559375" "0.092716442461823" "-0.571358302565178" "0.0844605865633032"
"tximj" "mtosw" "-0.0127411797859406" "0.972133193344253" "0.0690638283573929" "0.849641425046953"
"tximj" "aevfe" "0.139754248593737" "0.700188880251898" "0.142788852340996" "0.693940267048987"
"tximj" "myyye" "-0.301248046968722" "0.397636684043314" "-0.307345287983258" "0.387671617651423"
"tximj" "gwcxo" "0.0372677996249965" "0.918589820817615" "0.018687508632025" "0.959135347736427"
"tximj" "rhvty" "0.0807468991874924" "0.824513323223958" "0.11452940262349" "0.752727387477585"
"tximj" "gnywd" "-0.025078493128776" "0.945175285906735" "-0.0154104121825161" "0.966297727753702"
"tximj" "lbglu" "0.6047548898696" "0.0639976985062641" "0.703579116056662" "0.0231830087131786"
"tximj" "cwzfx" "-0.0774027194715734" "0.831692327292966" "-0.250052198132861" "0.485947942398803"
"tximj" "zyqar" "0.500009644968703" "0.141104380547259" "0.548865274252432" "0.100366419858511"
"tximj" "luwtc" "-0.00628943256783285" "0.986242410474923" "-0.0423347691975391" "0.907558487821697"
"tximj" "hozbu" "-0.375783646218715" "0.28454978168752" "-0.477171998815561" "0.163146323843983"
"tximj" "uuqrl" "-0.346075346075519" "0.327299661911376" "-0.421224072051328" "0.225391607787556"
"tximj" "vajxn" "-0.166145016978141" "0.646425223591865" "0.0883686247098495" "0.808196105913789"
"tximj" "fmdso" "-0.614244342916464" "0.0588436619892896" "-0.507183016481917" "0.134579496560254"
"tximj" "mytri" "-0.436551337819674" "0.207170763253973" "-0.429918864451134" "0.214947265023603"
"tximj" "vqsmg" "0.0683242993124936" "0.851236351067321" "0.030239120855385" "0.933912376045352"
"tximj" "xlnud" "-0.388206246093713" "0.267620061024979" "-0.574131206186216" "0.0826201495169752"
"tximj" "ticit" "-0.38125" "0.277030629300571" "-0.181521298323812" "0.615749232028691"
"tximj" "mtwtj" "-0.31677629681247" "0.372500688135252" "-0.386056544334375" "0.270509283781852"
"tximj" "pvakm" "0.80625" "0.00484428071306657" "0.783160212408972" "0.00737591315354713"
"tximj" "ayjih" "-0.165635337217228" "0.647450611191972" "-0.1726570392839" "0.633371802664931"
"tximj" "jnrvi" "0.662490235476653" "0.0368553839525921" "0.599831141696913" "0.066784876096684"
"tximj" "zahna" "0" "1" "-0.0850230301897704" "0.815350790659292"
"tximj" "bdlhn" "-0.250784811087898" "0.484628333131537" "-0.183837044719937" "0.611173958277085"
"tximj" "mxqgd" "-0.369929852845766" "0.292722374241264" "-0.371634933817162" "0.290329052483306"
"tximj" "wqffo" "0.28484200765539" "0.425049147164022" "0.319341373187643" "0.368426012553625"
"tximj" "xfnrd" "-0.335424845597378" "0.343387778386419" "-0.21037967400936" "0.559627777917478"
"tximj" "degdc" "0.00943414885174927" "0.979364636064875" "0" "1"
"tximj" "tmylp" "0.0603250603250905" "0.868518104130418" "0.146897422456387" "0.685506679371353"
"tximj" "ehlvl" "0.0471707442587463" "0.897043287593733" "0" "1"
"tximj" "clkfi" "-0.535626818743288" "0.110556102063835" "-0.558950959646186" "0.0930176487200773"
"tximj" "lvuhd" "-0.0679064097696593" "0.852137819429309" "-0.00914702166580753" "0.979992564144319"
"tximj" "gwxri" "-0.523513544063198" "0.120428320463092" "-0.620920420565066" "0.055386706303609"
"tximj" "rmszd" "0.506211418282915" "0.135452173439195" "0.500135471704532" "0.140988294848198"
"tximj" "ljnwf" "-0.249222393139613" "0.487444487128392" "-0.310708876890507" "0.382226852387808"
"tximj" "juivv" "0.462741845343706" "0.178076681817669" "0.337051310060013" "0.340905325494052"
"tximj" "qddnn" "0.52796049468745" "0.116742716501911" "0.610578011187159" "0.0608012631928918"
"tximj" "anotf" "-0.18691679485471" "0.605107961680398" "-0.258986760433427" "0.469961354842181"
"tximj" "ctslf" "-0.0159784372676536" "0.965056090933492" "-0.0580446502589283" "0.873454257432324"
"tximj" "srwvc" "0.1" "0.78342440625" "0.0572756904888582" "0.875119634998973"
"tximj" "owuxk" "-0.0308665498952997" "0.932543715157348" "-0.0166743880785549" "0.963534915783301"
"tximj" "nlmjw" "-0.053125" "0.884116485622508" "0.0114189183663234" "0.975024372857917"
"tximj" "hjqmr" "-0.111803398874989" "0.758464328956917" "0.0179483757410029" "0.960750573670476"
"tximj" "nnoke" "0.153896752812773" "0.671211457069448" "0.150396849974035" "0.678348006224734"
"tximj" "gaeaz" "-0.133132677491106" "0.713879416475286" "-0.0550759194045337" "0.879886216163197"
"tximj" "simay" "0.4427435553774" "0.200059502996478" "0.495177195556487" "0.145606988865635"
"tximj" "hlqlr" "0.420064759906997" "0.226805577736895" "0.42881083731839" "0.21626249983026"
"tximj" "fyzsw" "0.147001622862413" "0.685293190826154" "0.0374293019945671" "0.918238010738002"
"tximj" "puiwz" "0.294672294263118" "0.40851996255631" "0.548997007108372" "0.100268139430068"
"ckrpu" "fougb" "0.276073619631902" "0.440050363145958" "0.206117750247973" "0.567789605361444"
"ckrpu" "lmmfv" "-0.316924577161313" "0.372264537890243" "-0.308715098546811" "0.38544972443176"
"ckrpu" "reerp" "-0.1345572041145" "0.710927756249722" "-0.169583722966516" "0.639521211887749"
"ckrpu" "hctpv" "0.648160497002581" "0.0426783326967127" "0.557692531874133" "0.093915213917213"
"ckrpu" "iqnpj" "-0.382017054264353" "0.275984246673311" "-0.430557628012894" "0.214191140659716"
"ckrpu" "zfegf" "0.0771619639288787" "0.832209599886518" "0.0650240814316097" "0.858359707829947"
"ckrpu" "matgd" "-0.0246155011387427" "0.946186206171067" "-0.118292026351106" "0.744826776289973"
"ckrpu" "iebld" "0.260073137424487" "0.468033490316802" "0.0725548840184617" "0.842119058567691"
"ckrpu" "djota" "-0.0644171779141104" "0.859670695927742" "0.0254831869615132" "0.944291714478441"
"ckrpu" "lgvzk" "-0.0978597848105454" "0.78797000115558" "-0.109925022099448" "0.762423621606263"
"ckrpu" "jelgm" "0.0766871165644172" "0.833229997668251" "-0.0621724938804386" "0.864522157505496"
"ckrpu" "etzbl" "-0.469325153374233" "0.171168454573983" "-0.393267016277844" "0.260885432503827"
"ckrpu" "pufan" "0.168711656441718" "0.641269758546076" "0.22301288754377" "0.535706498301989"
"ckrpu" "kdbhd" "0.452031881713989" "0.189662652809768" "0.499814574441982" "0.141284464978698"
"ckrpu" "qusnn" "0.383917488579004" "0.273401028482538" "0.480383283082515" "0.159929666295465"
"ckrpu" "hapfq" "0.0186349782567977" "0.959250137924287" "-0.077260070185506" "0.831998807787878"
"ckrpu" "hvffs" "0.631606190888039" "0.0501379554835544" "0.661824029037236" "0.0371134420952624"
"ckrpu" "vdvms" "0.629641625659651" "0.0510769940279119" "0.52385805162292" "0.120140240084822"
"ckrpu" "kgcrf" "-0.169231570328856" "0.640227107640421" "-0.364079386877655" "0.301014167523404"
"ckrpu" "rfyjm" "0.112879844824602" "0.756197638049787" "0.368454735629004" "0.294801394882919"
"ckrpu" "zbbvn" "-0.138036809815951" "0.703732509045757" "-0.0433289122413121" "0.905395747329945"
"ckrpu" "aubmy" "-0.0774027194715734" "0.831692327292966" "-0.101891637641579" "0.779411665822044"
"ckrpu" "uedqa" "-0.449232895782055" "0.192761570646324" "-0.608829319630119" "0.0617498633978912"
"ckrpu" "xppru" "-0.203077884394628" "0.573638693524325" "-0.180062695240571" "0.618637169225933"
"ckrpu" "wvuba" "0.0402494141252182" "0.912096903223523" "0.0773283203294568" "0.83185217052332"
"ckrpu" "mtosw" "0.145168929205024" "0.689050975614787" "0.155786360865033" "0.667368185719992"
"ckrpu" "aevfe" "-0.535387149767654" "0.110746320602003" "-0.55665021841426" "0.0946628028071948"
"ckrpu" "myyye" "0.153846882117142" "0.671312982459759" "0.233083730762057" "0.51693834454657"
"ckrpu" "gwcxo" "0.560002650906397" "0.092271750501743" "0.537452855805877" "0.109113566043628"
"ckrpu" "rhvty" "-0.113846692766685" "0.754163155511871" "-0.0968784199582917" "0.790056255387241"
"ckrpu" "gnywd" "-0.798198235332835" "0.00564210705981578" "-0.816884961714596" "0.00391839647201355"
"ckrpu" "lbglu" "0.101985330305937" "0.779213036225432" "-0.0472337521637983" "0.896906377026371"
"ckrpu" "cwzfx" "-0.00306748466257669" "0.993289940438903" "0.0797012229718297" "0.826756858218945"
"ckrpu" "zyqar" "-0.320001514803655" "0.367380958621448" "-0.293845280087211" "0.409898633968348"
"ckrpu" "luwtc" "-0.115278782933016" "0.751152194352866" "-0.071620482691933" "0.844131360539764"
"ckrpu" "hozbu" "0.680003218957768" "0.0304994652110124" "0.794714779671524" "0.00601467161565616"
"ckrpu" "uuqrl" "0.245360673868127" "0.494435044626287" "0.23501039350946" "0.513379124321795"
"ckrpu" "vajxn" "0.428604499906347" "0.216507931923325" "0.384425872219245" "0.272712235892541"
"ckrpu" "fmdso" "-0.33333489201092" "0.346591112415406" "-0.171606899681395" "0.63547078053568"
"ckrpu" "mytri" "-0.358895705521472" "0.308463788158072" "-0.242440568938213" "0.499749264039912"
"ckrpu" "vqsmg" "0.29230907602257" "0.412465399178446" "0.347870915932246" "0.324626531553728"
"ckrpu" "xlnud" "-0.113846692766685" "0.754163155511871" "-0.0064324179174558" "0.985929667989262"
"ckrpu" "ticit" "0.099075480923614" "0.785387272990116" "-0.00808135229794045" "0.982323196319615"
"ckrpu" "mtwtj" "0.47692533456314" "0.163394993341174" "0.487070280380611" "0.153354886482432"
"ckrpu" "pvakm" "0.120748242375655" "0.73968079728788" "0.0888216584267985" "0.807228247658628"
"ckrpu" "ayjih" "-0.350298937864298" "0.321029939351393" "-0.210308503488005" "0.559763699505899"
"ckrpu" "jnrvi" "0.306303847206222" "0.389365034674208" "0.341709396087031" "0.333846693838274"
"ckrpu" "zahna" "0.203077884394628" "0.573638693524325" "0.0239731650742692" "0.947588829686167"
"ckrpu" "bdlhn" "0.119631901840491" "0.742018484278438" "0.117361919292996" "0.746777815470566"
"ckrpu" "mxqgd" "-0.258150367336902" "0.471447982027564" "-0.195830505180629" "0.587674379866759"
"ckrpu" "wqffo" "-0.55521472392638" "0.0956985866513225" "-0.586369523697602" "0.0748066836980086"
"ckrpu" "xfnrd" "0.043481615932528" "0.905063592459781" "0.0861079786803027" "0.813029214355137"
"ckrpu" "degdc" "-0.401917918874568" "0.249592157185194" "-0.518019655198477" "0.125080527791292"
"ckrpu" "tmylp" "-0.723499422944476" "0.0180260004838643" "-0.641999471436241" "0.045360999084062"
"ckrpu" "ehlvl" "-0.49538720233377" "0.145409520864404" "-0.51256782962566" "0.129805707637916"
"ckrpu" "clkfi" "-0.049079754601227" "0.892896279140711" "-0.0719488681034371" "0.843424065296087"
"ckrpu" "lvuhd" "0.354741719938227" "0.314502966126965" "0.502924874229515" "0.138429835880083"
"ckrpu" "gwxri" "0.0310582970946628" "0.932125473342326" "0.0765954191681715" "0.833427071751004"
"ckrpu" "rmszd" "-0.192661451345761" "0.593851208193112" "-0.169222341700724" "0.640245610074079"
"ckrpu" "ljnwf" "-0.0061729571143103" "0.986497170850988" "0.126155140059354" "0.728385856334561"
"ckrpu" "juivv" "-0.0738465034162282" "0.839338817996742" "-0.0801860097002459" "0.82571658999555"
"ckrpu" "qddnn" "0.735388096519939" "0.0153610458369522" "0.525538272812244" "0.1187413781587"
"ckrpu" "anotf" "0.191361670543619" "0.596391448842816" "0.273840467667831" "0.443909088034705"
"ckrpu" "ctslf" "0.272288273352498" "0.446600207120317" "0.373152059229557" "0.288208408809705"
"ckrpu" "srwvc" "-0.111459916039066" "0.759187956401461" "-0.0341989450814114" "0.925277241847735"
"ckrpu" "owuxk" "0.342509246836909" "0.332642263023138" "0.385525007474421" "0.271226290853612"
"ckrpu" "nlmjw" "-0.39010970613673" "0.265075966012882" "-0.492612236899042" "0.148031986355697"
"ckrpu" "hjqmr" "0.492310022774855" "0.148319315603341" "0.455466520240839" "0.185900175569763"
"ckrpu" "nnoke" "-0.355772545275188" "0.312998585145016" "-0.272610143117964" "0.446041557436249"
"ckrpu" "gaeaz" "0.0828220858895706" "0.820064338614042" "0.237174038787167" "0.509394300431721"
"ckrpu" "simay" "-0.45398773006135" "0.187514686257376" "-0.476857975364984" "0.163462939643166"
"ckrpu" "hlqlr" "0.139762336925983" "0.700172203678831" "0.230436164724309" "0.521845878496487"
"ckrpu" "fyzsw" "-0.38626941103494" "0.270222431763545" "-0.147750364419939" "0.683759739873436"
"ckrpu" "puiwz" "-0.232937228209971" "0.517209402305716" "-0.26005670491261" "0.46806262508931"
"fougb" "lmmfv" "0.0246155011387427" "0.946186206171067" "0.0931717457076746" "0.797946906854749"
"fougb" "reerp" "0.207952042722409" "0.56427126348456" "0.227585769282154" "0.52715062124687"
"fougb" "hctpv" "0.4197610837731" "0.227176790953413" "0.427799019151443" "0.217467554278244"
"fougb" "iqnpj" "-0.15839731518278" "0.662069222307352" "-0.173259232729684" "0.632169222414091"
"fougb" "zfegf" "-0.0895078781574993" "0.805762661246797" "-0.108662080666395" "0.765088481378265"
"fougb" "matgd" "0.0461540646351426" "0.899252777919602" "0.019550613012972" "0.957249376951987"
"fougb" "iebld" "0.356052509569238" "0.312590660184504" "0.167880245589" "0.642938268280006"
"fougb" "djota" "-0.631901840490798" "0.0499976406721332" "-0.493823211913005" "0.14688405223423"
"fougb" "lgvzk" "-0.0581042472312613" "0.873325203669186" "-0.120109103632159" "0.741018960225371"
"fougb" "jelgm" "0.0306748466257669" "0.932961876013675" "0.203797525839011" "0.572251956028175"
"fougb" "etzbl" "-0.469325153374233" "0.171168454573983" "-0.373082023475788" "0.28830612126628"
"fougb" "pufan" "-0.202453987730061" "0.574841959368027" "-0.507415425663414" "0.134371263579117"
"fougb" "kdbhd" "0.486089078281481" "0.154309198295997" "0.458090171263143" "0.183055938225"
"fougb" "qusnn" "0.0928832633658881" "0.798561719668329" "0.119092401514509" "0.743148914183451"
"fougb" "hapfq" "-0.590107644798594" "0.0725195677025699" "-0.682565993457213" "0.0296368947808067"
"fougb" "hvffs" "-0.139324895048832" "0.701074289463992" "-0.148564152138089" "0.682094251771143"
"fougb" "vdvms" "-0.151237449300602" "0.676631838823656" "-0.123266710272273" "0.734414037272021"
"fougb" "kgcrf" "0.0369232517081141" "0.919340412199127" "0.0687690375218944" "0.850277135388969"
"fougb" "rfyjm" "0.253979650855355" "0.478891848716372" "0.184717987505647" "0.609436623786917"
"fougb" "zbbvn" "0.457055214723927" "0.184174823318064" "0.572891899231546" "0.0834394794269997"
"fougb" "aubmy" "-0.250784811087898" "0.484628333131537" "-0.269440845776142" "0.451556107066345"
"fougb" "uedqa" "-0.609233653183883" "0.0615296686983699" "-0.515133488575696" "0.127568503486705"
"fougb" "xppru" "-0.52000246155594" "0.123388853601102" "-0.451355559766386" "0.190408751362921"
"fougb" "wvuba" "-0.39010970613673" "0.265075966012882" "-0.626238213213431" "0.0527313170772322"
"fougb" "mtosw" "-0.334519706428969" "0.34477325552149" "-0.300386997549602" "0.399053772071643"
"fougb" "aevfe" "0.258462761956799" "0.470892481735236" "0.255169496651267" "0.476763020220658"
"fougb" "myyye" "-0.233847260818056" "0.515526618948733" "-0.179772662183007" "0.619211977523336"
"fougb" "gwcxo" "0.310770701876627" "0.382127125753093" "0.237743010686823" "0.508348566457608"
"fougb" "rhvty" "0.501540835701883" "0.139695699125326" "0.473228707317382" "0.167148912251508"
"fougb" "gnywd" "-0.571472666541796" "0.0843841643123872" "-0.512750593299452" "0.12964554562538"
"fougb" "lbglu" "0.334639365066355" "0.344589933787606" "0.546456246234968" "0.102174470793742"
"fougb" "cwzfx" "-0.226993865030675" "0.528254930697199" "-0.262437749705897" "0.463849414127668"
"fougb" "zyqar" "0.436925145212683" "0.206737392398236" "0.509932774894145" "0.132128480982632"
"fougb" "luwtc" "0.0031156427819734" "0.993184597573369" "-0.0591850686857029" "0.870985217455836"
