"n1" "n2" "mean" "sd" "lo95" "hi95" "lo999" "hi999" "lo9999" "hi9999"
"uzeqx" "matgd" "1.00224825321138" "0.0396081557673691" "0.92799323944698" "1.08819382197688" "0.879819172682122" "1.15310620446597" "0.84720010911993" "1.16230281975217"
"uzeqx" "iebld" "1.03340622002146" "0.0335130983479184" "0.974095353848538" "1.10852152648777" "0.948971891678623" "1.15696765146488" "0.938254115869196" "1.1625138127059"
"uzeqx" "djota" "0.945403664542295" "0.0424400267075897" "0.850331279096392" "1.00960306302807" "0.807595736488545" "1.03723456002027" "0.792701522302553" "1.04646340060995"
"uzeqx" "lgvzk" "1.0208916960568" "0.0317524405931381" "0.964135929082285" "1.08975088377493" "0.923730971347661" "1.12896746770399" "0.897033941838496" "1.16753183656895"
"uzeqx" "jelgm" "1.0099513575676" "0.0256832341068861" "0.959632383861803" "1.0604799983835" "0.928362412600878" "1.09336294616384" "0.919970590020211" "1.09552629206189"
"uzeqx" "etzbl" "1.03228090551349" "0.0422727926673047" "0.963897319231172" "1.13035371779424" "0.909927455011122" "1.17744801219258" "0.896150612353857" "1.20210798998526"
"uzeqx" "pufan" "1.02827334180485" "0.0374570860808506" "0.963224143576358" "1.11188136704569" "0.921260327715143" "1.1605309091485" "0.893709317880045" "1.1705540874599"
"uzeqx" "kdbhd" "0.997612122755614" "0.0287350994247012" "0.937526951426369" "1.05291812749816" "0.893603702029276" "1.09718048311936" "0.874658262192811" "1.11888574581743"
"uzeqx" "qusnn" "0.996379049505142" "0.0408300982113766" "0.913398388824188" "1.08059696945476" "0.855584384212379" "1.13174090941497" "0.843893560887149" "1.14802326058655"
"uzeqx" "hapfq" "0.977920300234911" "0.0338553514456579" "0.90461615416223" "1.03792345188791" "0.866783074724104" "1.08695519015061" "0.823056565799161" "1.09938788238159"
"uzeqx" "hvffs" "1.08451643041247" "0.0671849314374557" "0.98339982396215" "1.23532023348668" "0.940451623213387" "1.31303541855842" "0.928801440463219" "1.3547564263298"
"uzeqx" "vdvms" "1.06720347868533" "0.0587498081897578" "0.980180501922115" "1.20320121273915" "0.952792868112905" "1.29900807719471" "0.932408110047829" "1.31583152523784"
"uzeqx" "kgcrf" "1.00697686045613" "0.0374728439536966" "0.937316798139879" "1.09159767178722" "0.905713014239359" "1.15576218208771" "0.892832060723472" "1.21062272885339"
"uzeqx" "rfyjm" "1.02530380091446" "0.0611183091932448" "0.924489776693452" "1.17710044981015" "0.83233756824282" "1.27002823551546" "0.78839922205921" "1.31373042509849"
"uzeqx" "zbbvn" "0.92547378843442" "0.0445613036715718" "0.838997870606506" "0.996608122529335" "0.801167605677478" "1.0256356408662" "0.793024995180716" "1.0361053187336"
"uzeqx" "aubmy" "0.972586203407917" "0.0347088478273108" "0.898115760899513" "1.03426381637042" "0.861180339847833" "1.08359585781526" "0.835515794351904" "1.09436690779851"
"uzeqx" "uedqa" "1.0248338524825" "0.0438354740251772" "0.944300264421403" "1.12379660052098" "0.896431506519572" "1.19992898315351" "0.870215054201714" "1.21083360196223"
"uzeqx" "xppru" "0.950978586189662" "0.0463760983522085" "0.849365308821472" "1.01949014643848" "0.791774276316691" "1.05494914590676" "0.773907736702584" "1.07764974203031"
"uzeqx" "wvuba" "1.04359511074512" "0.0382027804026069" "0.981949535670413" "1.13092219037375" "0.958722106820599" "1.17288155467512" "0.935511280370247" "1.1955710425288"
"uzeqx" "mtosw" "1.03326402148551" "0.0645746237637643" "0.933775112902891" "1.19122481467861" "0.83623502308654" "1.27980083792229" "0.823090199478015" "1.30831868101442"
"uzeqx" "aevfe" "0.988838302050221" "0.0460395018864076" "0.889676712959647" "1.08637705350262" "0.836271489427735" "1.21042903066687" "0.814866112962644" "1.24070222074319"
"uzeqx" "myyye" "0.954118569354464" "0.034192914153735" "0.880655905962435" "1.01162384426815" "0.839924673411974" "1.04189221836681" "0.815141726835038" "1.04704749408092"
"uzeqx" "gwcxo" "1.04375520492832" "0.0449073625971734" "0.96974556918504" "1.14528545493344" "0.942073850781681" "1.21447700913963" "0.925303341659052" "1.24009733298832"
"uzeqx" "rhvty" "1.03073279435922" "0.0555238855978273" "0.933382648949699" "1.15448452749357" "0.862756681496276" "1.23564310934753" "0.833076681556663" "1.2661233621227"
"uzeqx" "gnywd" "1.02698177559999" "0.0430258213519131" "0.954207881920928" "1.12422465089408" "0.904335512512217" "1.20596705467703" "0.896391874349436" "1.23467847808736"
"uzeqx" "lbglu" "1.01134791139254" "0.0444571181746382" "0.92676813625715" "1.11789831997988" "0.870195104561195" "1.19636899040747" "0.829820790193525" "1.21558793537861"
"uzeqx" "cwzfx" "0.905246452989743" "0.0449409529796872" "0.818448315984018" "0.980759403983815" "0.783314466213732" "1.0066843162776" "0.776470131191009" "1.013199839161"
"uzeqx" "zyqar" "1.00853641759718" "0.0291238603389741" "0.953917546621122" "1.070825038277" "0.911021983255246" "1.1095701531361" "0.900536903496422" "1.12288884769941"
"uzeqx" "luwtc" "0.939999098451563" "0.0522881450834701" "0.824086892835155" "1.02760386670094" "0.766182752946005" "1.07215146567149" "0.737738666570015" "1.09465658151129"
"uzeqx" "hozbu" "0.99545453613209" "0.0223686371308811" "0.952329298384164" "1.04072218920507" "0.925614476870644" "1.06820918767854" "0.905479699657038" "1.08018608873132"
"uzeqx" "uuqrl" "0.939814928028985" "0.04662906241866" "0.841476222854111" "1.01491979971664" "0.788269278925699" "1.04719609760404" "0.772585734006892" "1.05532184292324"
"uzeqx" "vajxn" "0.860944939044598" "0.114991274888441" "0.661902915349856" "1.00370615281795" "0.605868334069799" "1.02950217665077" "0.57691412235222" "1.0348475224655"
"uzeqx" "fmdso" "0.989127700769729" "0.0256423368373702" "0.936047949503057" "1.03916267296087" "0.90257064780972" "1.07872017192123" "0.894835071107522" "1.08745556518863"
"uzeqx" "mytri" "1.04219775192509" "0.0444838563821342" "0.96958301044358" "1.14370525534511" "0.933743671267768" "1.19606981340677" "0.904471930488821" "1.20944847623946"
"uzeqx" "vqsmg" "1.02797542137215" "0.0511975022030811" "0.942668149059696" "1.15011468551963" "0.863477887635386" "1.2581818772154" "0.841734098760714" "1.28509130637522"
"uzeqx" "xlnud" "0.983667317202114" "0.0290192970622606" "0.924186621732348" "1.03874382030295" "0.890907220526185" "1.08610376595869" "0.877714185936866" "1.09484437002479"
"uzeqx" "ticit" "0.979312868911343" "0.0361742309387964" "0.899362863232436" "1.04383830478641" "0.863094843407571" "1.0883971512225" "0.85117687877852" "1.09672311291465"
"uzeqx" "mtwtj" "0.910005356662284" "0.0791678925968387" "0.747471190952588" "1.01719945366913" "0.687857912180754" "1.04075836259615" "0.675823965913814" "1.05318391190295"
"uzeqx" "pvakm" "1.01559868093934" "0.0369784323653479" "0.958921985700986" "1.10261943169682" "0.931844945014139" "1.22901549150584" "0.927301413695166" "1.24159619986242"
"uzeqx" "ayjih" "1.00396579932344" "0.0546645867470732" "0.901496998143928" "1.12766280996565" "0.837529440302419" "1.21852881856407" "0.771294439377793" "1.22753809396312"
"uzeqx" "jnrvi" "0.983715301914412" "0.048433846848028" "0.882669654808281" "1.0760350510249" "0.843414589536181" "1.14805376492048" "0.826118408246141" "1.1961599308083"
"uzeqx" "zahna" "1.05190488498991" "0.0458636457556554" "0.975582178949856" "1.15463986717147" "0.934402639557079" "1.19945592537569" "0.925160123254114" "1.23203168769291"
"uzeqx" "bdlhn" "1.04179818360377" "0.0358952263487157" "0.980441953023814" "1.12364793789427" "0.945407413285323" "1.17352494323369" "0.931145635147045" "1.20317874369146"
"uzeqx" "mxqgd" "0.983334291975627" "0.0489203443256941" "0.869347682602467" "1.07115490385857" "0.791909334440493" "1.14220429830415" "0.720832158598388" "1.17599014932174"
"uzeqx" "wqffo" "0.970671802371668" "0.0337529706138863" "0.897127983118792" "1.02991345720765" "0.844624242937084" "1.06430785147022" "0.829753663586352" "1.10364767027521"
"uzeqx" "xfnrd" "1.02109515517673" "0.0277272360331421" "0.97188331293684" "1.08294347934036" "0.941430007233063" "1.11376090474443" "0.927279492497274" "1.12041609753462"
"uzeqx" "degdc" "0.876080302504361" "0.0999356574362955" "0.687289326403203" "1.00790298751672" "0.62205481140039" "1.04036997100248" "0.602820938259883" "1.04541494786434"
"uzeqx" "tmylp" "0.949009078432716" "0.0569291633639148" "0.826126183621156" "1.02988530030264" "0.755680851847627" "1.06320845502405" "0.736321759028366" "1.08005614555822"
"uzeqx" "ehlvl" "0.928482291108804" "0.0673067866277986" "0.783059052408239" "1.02356953359515" "0.70985539840777" "1.07178770434083" "0.695664679280711" "1.09963402660025"
"uzeqx" "clkfi" "0.949034230280605" "0.0538873110002641" "0.83330872548078" "1.02543984006084" "0.753617992047595" "1.05846259400937" "0.733082190716466" "1.08145055155304"
"uzeqx" "lvuhd" "0.941914236787677" "0.048700823576791" "0.841462446264572" "1.01924701393114" "0.781205243069962" "1.05929801649138" "0.767140089578827" "1.06995087957189"
"uzeqx" "gwxri" "0.868927883326914" "0.0876750955990391" "0.701015000363635" "0.997552285219408" "0.650003774928489" "1.03346642035638" "0.642548353020168" "1.05063522958585"
"uzeqx" "rmszd" "1.06450532081188" "0.0473482629885948" "0.990229600789627" "1.17040856118141" "0.962773337934355" "1.23583916188788" "0.944797992222163" "1.24498782591908"
"uzeqx" "ljnwf" "1.04372750632831" "0.0575141154094234" "0.96000286126163" "1.18325928557272" "0.913136179281359" "1.2491167632485" "0.886175239964719" "1.27138443290724"
"uzeqx" "juivv" "0.920725840801801" "0.0536866787111539" "0.811971573486471" "1.0059842690475" "0.748738015955103" "1.03733893498772" "0.720444041419926" "1.0445680219474"
"uzeqx" "qddnn" "1.04646430744821" "0.0518161455748312" "0.971519144334447" "1.16965821629623" "0.925044641787455" "1.22584767917578" "0.918474106998231" "1.24329159642469"
"uzeqx" "anotf" "0.974697878179864" "0.0280266392242881" "0.917813053789429" "1.02834748444479" "0.889501894279439" "1.06128594886518" "0.882354574653463" "1.08282524191531"
"uzeqx" "ctslf" "1.06104331919176" "0.108560399145407" "0.907073078425228" "1.34953620030707" "0.808260993126272" "1.50287527715327" "0.79181990293462" "1.56264519300065"
"uzeqx" "srwvc" "1.01075244503338" "0.0285053196962575" "0.958711465021696" "1.0721525364109" "0.9293002370991" "1.1217580630408" "0.924361480921464" "1.14557118468408"
"uzeqx" "owuxk" "0.976845450074599" "0.0240708437279479" "0.929072053063965" "1.02223345732711" "0.890788750961444" "1.04988446130266" "0.88604759277452" "1.0624767585658"
"uzeqx" "nlmjw" "0.929429856033449" "0.0559686945600757" "0.809160731325692" "1.01796814827152" "0.763942900398097" "1.04745165777652" "0.728163842687473" "1.07491707362485"
"uzeqx" "hjqmr" "1.08892201877446" "0.0810432823806536" "0.984923061042324" "1.25922100596033" "0.956272305729306" "1.33219278806747" "0.93979747776022" "1.36995023800448"
"uzeqx" "nnoke" "0.866145015997332" "0.0725180770924572" "0.722990651316063" "0.97786376811737" "0.677698943547015" "1.00963161753624" "0.659279192268757" "1.03205106677812"
"uzeqx" "gaeaz" "0.918238178386653" "0.0629493023964582" "0.790088908090154" "1.01027794821597" "0.731288352338861" "1.03946430784904" "0.720206987011911" "1.05165748068534"
"uzeqx" "simay" "1.0144545966529" "0.0323953590623395" "0.95524986400252" "1.08649180944961" "0.930803491553174" "1.13644791260092" "0.921089907347969" "1.148977049223"
"uzeqx" "hlqlr" "0.923559232684937" "0.0564544883878125" "0.80046637344366" "1.01357699590481" "0.729104366317258" "1.0563334850264" "0.70681418197351" "1.07065763722239"
"uzeqx" "fyzsw" "1.02194824288058" "0.0487514970499212" "0.934977349889263" "1.13542880746404" "0.860104358922111" "1.20368666224992" "0.847257279450803" "1.25505729132653"
"uzeqx" "puiwz" "1.03458375384509" "0.0370465078156513" "0.969607881484758" "1.11364177705953" "0.924670237821123" "1.1558223392815" "0.903386726330233" "1.20014002377207"
"yskuq" "vtlal" "1.01703155938693" "0.0387598216246683" "0.945990192093" "1.09940244330484" "0.896934790876803" "1.1479663826807" "0.885833125441415" "1.17281723021773"
"yskuq" "uaeem" "0.845141495996838" "0.0774296511792385" "0.67802476330829" "0.984059194592084" "0.599049638861603" "1.04181027336769" "0.563089982367584" "1.0803485405076"
"yskuq" "urajm" "1.0821997875369" "0.0728173846590002" "0.977133088256158" "1.24861881075286" "0.940519314889194" "1.31447815751561" "0.935021479001856" "1.32788452060389"
"yskuq" "qtfvk" "0.976790912728575" "0.0534791471011157" "0.871561006769803" "1.08462489150455" "0.805560405141905" "1.14908116757936" "0.796835253696588" "1.16283453023758"
"yskuq" "uktdb" "1.02888815931721" "0.0480932294160192" "0.945165716116712" "1.13711944845352" "0.906087098438351" "1.23339160296996" "0.88722901906407" "1.25478079897077"
"yskuq" "cahkb" "0.931525424753689" "0.0464623205597426" "0.844801995520382" "1.02590939797473" "0.785684632959501" "1.08031644077317" "0.760321695917346" "1.11478136753243"
"yskuq" "tximj" "1.05727464171924" "0.0401412118657573" "0.982423573760912" "1.13711940664481" "0.94248046208375" "1.19761066410893" "0.932366973122648" "1.20473720788478"
"yskuq" "ckrpu" "0.92345810993875" "0.0312763256707349" "0.861701638767453" "0.986286913935419" "0.827877415796306" "1.02884256210115" "0.824292048559808" "1.05995081691842"
"yskuq" "fougb" "1.0334292784192" "0.0382561220867733" "0.961792663331681" "1.11077686101194" "0.926669073704923" "1.14352712456056" "0.897965889548633" "1.16258456954611"
"yskuq" "lmmfv" "1.02779009994746" "0.038878346543118" "0.953691563984958" "1.10603674046007" "0.927582999925445" "1.15336774643509" "0.912179177331751" "1.17273895605762"
"yskuq" "reerp" "0.991248462850737" "0.0366988986363537" "0.919777603809893" "1.06591696326402" "0.882471412481559" "1.11609964030633" "0.874039441209795" "1.13467892104938"
"yskuq" "hctpv" "0.98125130241129" "0.0352922386282533" "0.912507833849969" "1.05036354510556" "0.872979629079793" "1.09336362681751" "0.841605425444114" "1.10724795586059"
"yskuq" "iqnpj" "1.05961964063406" "0.0546932988030141" "0.959268150263607" "1.17557699146507" "0.904902975954747" "1.24590111334688" "0.897123324737261" "1.26408085093425"
"yskuq" "zfegf" "0.970521400907289" "0.0359284064039674" "0.89538067207356" "1.03973204359807" "0.862283112202148" "1.0818811915493" "0.850243586243021" "1.09031712533444"
"yskuq" "matgd" "0.998482083409064" "0.0448831389942229" "0.908870996711158" "1.08586189203597" "0.860453360293169" "1.13694611679167" "0.841953708087915" "1.15142310163274"
"yskuq" "iebld" "1.00806151014087" "0.0380446008458213" "0.934205725414668" "1.08269501837995" "0.891712801148898" "1.11893393537097" "0.882610616987778" "1.15445373155762"
"yskuq" "djota" "0.954770066698332" "0.034990010660897" "0.882352955834786" "1.02344280963994" "0.850410649146112" "1.06193338043146" "0.839144113846697" "1.08202349593838"
"yskuq" "lgvzk" "0.994760888198332" "0.034935519498029" "0.929585033978401" "1.06662115674717" "0.885067545309842" "1.11403565452924" "0.875747446067276" "1.11974331170338"
"yskuq" "jelgm" "0.995399423682709" "0.0316671556623982" "0.935171267936402" "1.05853272346769" "0.901354995696102" "1.09447660794893" "0.888550151826995" "1.10526504641483"
"yskuq" "etzbl" "0.979653788668163" "0.0412652568529528" "0.899790856709214" "1.06174875721484" "0.867059878584927" "1.12044685219888" "0.847391223073769" "1.12834776314103"
"yskuq" "pufan" "0.94161622807295" "0.04232732173181" "0.858376163915866" "1.02409499934866" "0.814512824087133" "1.06954160323148" "0.805780408746834" "1.07589734265367"
"yskuq" "kdbhd" "0.978458791629769" "0.0359534618415737" "0.909748465773021" "1.05087384585381" "0.870450486835244" "1.09417109335773" "0.854615412584186" "1.10739388469919"
"yskuq" "qusnn" "0.972699667984771" "0.0460566440075995" "0.882444025618887" "1.06426299766629" "0.834166375220773" "1.12543656628851" "0.818552049514498" "1.12935579329099"
"yskuq" "hapfq" "0.979266309424617" "0.0374346634980767" "0.907026116180052" "1.05153638054395" "0.853894236512367" "1.08960366448216" "0.838950443868099" "1.10926884552552"
"yskuq" "hvffs" "0.870584441928951" "0.0531773194850291" "0.768349689678648" "0.977029564659579" "0.719979142793289" "1.03845354125201" "0.709592291035798" "1.08350478059261"
"yskuq" "vdvms" "0.908674624872045" "0.0449850897299531" "0.825568770821133" "1.00093430044671" "0.763479516770538" "1.04367281380027" "0.739174348593475" "1.05312298260402"
"yskuq" "kgcrf" "1.01152901519109" "0.0436081697253063" "0.933342415717251" "1.10164449876607" "0.897070946296397" "1.18125705066869" "0.878504659648242" "1.21495050142828"
"yskuq" "rfyjm" "0.944180851425624" "0.0583234790071937" "0.828039220063119" "1.05975012380318" "0.77463574461409" "1.12841705371289" "0.746925692276366" "1.1493769815685"
"yskuq" "zbbvn" "1.05508204510877" "0.0352124189560944" "0.989831187112425" "1.12408937931793" "0.957073464510455" "1.17039392442536" "0.947400646821545" "1.20039841293387"
"yskuq" "aubmy" "0.962473426924466" "0.0382713282812967" "0.885900528353711" "1.03482376917095" "0.850167945883012" "1.09320676285393" "0.826395569509584" "1.10448974357661"
"yskuq" "uedqa" "1.04173745375454" "0.0500331301613074" "0.947995726638928" "1.1402690165721" "0.878377347373232" "1.21979663605958" "0.851297024094833" "1.23077389082737"
"yskuq" "xppru" "0.994698008492552" "0.0392362644603366" "0.916842722513607" "1.07121790621107" "0.862428321697558" "1.13530268293309" "0.8371432847639" "1.15506421463648"
"yskuq" "wvuba" "0.934711212082504" "0.0350793899767674" "0.864107222547997" "1.00375167263238" "0.823486192495258" "1.04968472497301" "0.818261977283175" "1.05903635489171"
"yskuq" "mtosw" "0.985011888961994" "0.0571346225120614" "0.864037600207694" "1.09873662522904" "0.809099639175204" "1.22379290373937" "0.777271784560324" "1.25168781254013"
"yskuq" "aevfe" "1.12620490732614" "0.0965017181664608" "0.99531209936037" "1.34866214966823" "0.957396665999216" "1.46590579299428" "0.94333025146883" "1.49319551682277"
"yskuq" "myyye" "0.951530954211074" "0.0344591089766647" "0.885421923113002" "1.01890462221005" "0.849028033509675" "1.06606205110449" "0.826927257683752" "1.07358138065988"
"yskuq" "gwcxo" "0.954966009366794" "0.0427497673246606" "0.872711493889134" "1.03995889748345" "0.823519562335582" "1.09368485749694" "0.80960642771979" "1.12539203102939"
"yskuq" "rhvty" "1.04649335619272" "0.0609738459001981" "0.92976324381763" "1.17148131385938" "0.873006421616487" "1.24927278024415" "0.860868055357935" "1.2664361653376"
"yskuq" "gnywd" "1.06496324559383" "0.0522138684325609" "0.969721099313343" "1.17568649513321" "0.920042030209548" "1.25824581924348" "0.905057522122958" "1.2635121055472"
"yskuq" "lbglu" "1.04214594874792" "0.0500448884143904" "0.956096834304834" "1.15017359500883" "0.908460935010335" "1.22921728467074" "0.874312757683413" "1.26376843563374"
"yskuq" "cwzfx" "0.994025425383885" "0.034319177159906" "0.928709106702479" "1.06084267116311" "0.89249078074901" "1.09781702503162" "0.879841623958784" "1.10992169693858"
"yskuq" "zyqar" "1.06655777943092" "0.0360081907572512" "1.00147891401356" "1.14432246762378" "0.971251240742219" "1.19358125197463" "0.954446872491899" "1.20346077866935"
"yskuq" "luwtc" "1.07399703048341" "0.0624174166923612" "0.963928140923545" "1.20997024071615" "0.907921155196258" "1.31505377718982" "0.899121198145252" "1.35301511478703"
"yskuq" "hozbu" "0.928277165026905" "0.0312371191541232" "0.863460590582442" "0.983992757048109" "0.822421699367138" "1.01434599035251" "0.802995254972121" "1.02001955394272"
"yskuq" "uuqrl" "0.961269752154932" "0.0422522269422783" "0.878720828385023" "1.04381038940981" "0.8239225778093" "1.09541768770087" "0.808877843673459" "1.10923814440801"
"yskuq" "vajxn" "1.03451198703294" "0.0507035683237795" "0.947748360361016" "1.14592000214413" "0.900720706809048" "1.21313469374371" "0.881168734824152" "1.23907891407262"
"yskuq" "fmdso" "0.991568532545552" "0.0302774646149979" "0.932632972702166" "1.05024898454467" "0.901918811210554" "1.08920003214614" "0.894310527379566" "1.0955093390639"
"yskuq" "mytri" "0.98996449445269" "0.0454383068189238" "0.902797805711949" "1.07919261956203" "0.862497568247444" "1.13113338876303" "0.837950863559193" "1.14941792074586"
"yskuq" "vqsmg" "0.943255534688133" "0.0539735670282559" "0.835553935229175" "1.0504513006115" "0.782922505567215" "1.0996354807515" "0.74536445212892" "1.14000364928811"
"yskuq" "xlnud" "1.00148510166546" "0.0336240345064278" "0.938408214977335" "1.0685432149891" "0.897451177748445" "1.11687066609212" "0.883630795002081" "1.12865537947642"
"yskuq" "ticit" "0.965609520749756" "0.0413545054050562" "0.88396402896023" "1.04516181275654" "0.843886817968547" "1.08915028096097" "0.819682198690378" "1.09392289862512"
"yskuq" "mtwtj" "0.96433072753119" "0.0529383089581736" "0.845963796849761" "1.06012967233279" "0.794518994549263" "1.12571097009829" "0.762748781488828" "1.16613359636908"
"yskuq" "pvakm" "1.04081554585127" "0.0418384308530551" "0.969005244708351" "1.13558418384102" "0.934770126786608" "1.20589171304358" "0.928185074813867" "1.23272527669712"
"yskuq" "ayjih" "1.04379482830006" "0.0647056592856982" "0.924699813319413" "1.17960767644632" "0.850896506104511" "1.24850191964831" "0.84204242914472" "1.32047584833843"
"yskuq" "jnrvi" "1.03254420999844" "0.0577728409658751" "0.924915570551064" "1.14808209187294" "0.871579757440998" "1.24720483054567" "0.809602138237775" "1.26868604225813"
"yskuq" "zahna" "0.938727581822454" "0.0425823157102943" "0.856310134342859" "1.0241922746103" "0.811322215058453" "1.06885496824395" "0.801013835063932" "1.10352628123225"
"yskuq" "bdlhn" "0.972551550278896" "0.035945159646254" "0.901718762948858" "1.04497738432855" "0.853593030079869" "1.08260869488473" "0.843522739803906" "1.10522042322708"
"yskuq" "mxqgd" "1.02060828290395" "0.0530418839155619" "0.916274619619018" "1.13458472884273" "0.867429747564183" "1.21315947567087" "0.847459161700249" "1.23931695073851"
"yskuq" "wqffo" "1.10074084362099" "0.0378389550172468" "1.02826996059631" "1.17822746374421" "0.991339865485082" "1.21902253297897" "0.974770869154295" "1.23800413451513"
"yskuq" "xfnrd" "0.935804559779088" "0.0339696610988704" "0.867634351619237" "1.00078923410689" "0.834627990601948" "1.03985374005728" "0.826150786115638" "1.06977330733486"
"yskuq" "degdc" "1.09992952220818" "0.0782828031949322" "0.975592541195271" "1.2672351841779" "0.924031656617678" "1.38152640549455" "0.916567884565654" "1.45804431795124"
"yskuq" "tmylp" "1.07376945253475" "0.0617837700789942" "0.978818715550968" "1.2183331974475" "0.92974709386062" "1.29017209768866" "0.920306058594167" "1.30859561400625"
"yskuq" "ehlvl" "1.07833595099561" "0.0647475944986085" "0.975970635909302" "1.22401646176873" "0.934838611707809" "1.29752834245177" "0.908140895085472" "1.37581956266319"
"yskuq" "clkfi" "0.970620419585366" "0.0483746101650911" "0.87474901040095" "1.06455828645745" "0.82265716954731" "1.133037551734" "0.807612320753053" "1.156835864404"
"yskuq" "lvuhd" "1.01247029111012" "0.0395992218286466" "0.939614342762872" "1.09384884619867" "0.896207053659202" "1.1307844643941" "0.885182222795794" "1.13460903680713"
"yskuq" "gwxri" "1.01461353580982" "0.0570864525860343" "0.9061691596894" "1.13526217119497" "0.835198948047989" "1.20423430344429" "0.797591819523079" "1.23658948231241"
"yskuq" "rmszd" "1.04912394885319" "0.0428496078106666" "0.96588586829224" "1.13296687718012" "0.928221753315908" "1.17841714002355" "0.919196159385453" "1.21031256199471"
"yskuq" "ljnwf" "0.962870975368597" "0.0534030673463823" "0.845275071717676" "1.05693531181784" "0.779001362643188" "1.13346258196298" "0.756615858078819" "1.1841669720921"
"yskuq" "juivv" "1.06712807522098" "0.0535570997883577" "0.969065881654303" "1.18114317619459" "0.921354862925553" "1.2463165106125" "0.897685841277007" "1.26010099151185"
"yskuq" "qddnn" "0.947520113859053" "0.0471345147742166" "0.851158780613073" "1.0367736767004" "0.789152258663005" "1.07912347513422" "0.764667471592334" "1.09854414821088"
"yskuq" "anotf" "0.980856232755454" "0.0325683215972929" "0.918010109943007" "1.04332233961128" "0.886647169545825" "1.08534210375676" "0.882581510297636" "1.10118619276779"
"yskuq" "ctslf" "1.00603736062589" "0.090344222918054" "0.831929425528896" "1.20765011445499" "0.729274048766688" "1.39450213203348" "0.647947315014433" "1.53036503198175"
"yskuq" "srwvc" "1.01509044870613" "0.0344113453396034" "0.950980864222708" "1.08443954207685" "0.916345517874227" "1.11728569401544" "0.890111059103318" "1.13896513157574"
"yskuq" "owuxk" "1.0160253108295" "0.0283705642805286" "0.962530197039154" "1.07222580764556" "0.924201804644672" "1.1071028423132" "0.916901900263983" "1.12516034649519"
"yskuq" "nlmjw" "1.04616106258303" "0.0558536626425884" "0.94468386392659" "1.1671235226186" "0.881830269565079" "1.24777629031198" "0.867502175497329" "1.27538704620217"
"yskuq" "hjqmr" "0.926074377428789" "0.0596527339224757" "0.79876581922621" "1.02289327126696" "0.746292229160851" "1.06638355075299" "0.73835533826115" "1.06785951233669"
"yskuq" "nnoke" "1.11121519107357" "0.0547295212626733" "1.00781028989775" "1.21998297148728" "0.951668750977636" "1.28615171030029" "0.942135268478631" "1.29256579980412"
"yskuq" "gaeaz" "1.04491975506614" "0.044256891329654" "0.963208435626697" "1.13557720956446" "0.929875597892788" "1.18553814939677" "0.910787948999911" "1.21200793245529"
"yskuq" "simay" "1.04716310315395" "0.0376749844367986" "0.974839142803223" "1.12621882535335" "0.946581475260236" "1.17981585586021" "0.933517945118798" "1.19189968622642"
"yskuq" "hlqlr" "1.04068392784662" "0.0477325598780888" "0.94711530923966" "1.13494168150317" "0.900848268378581" "1.18412677536915" "0.880052134889497" "1.20612541771864"
"yskuq" "fyzsw" "1.0147382613975" "0.0546961879535219" "0.911545315389054" "1.12562167012009" "0.841290016765366" "1.19796662206757" "0.809616704959889" "1.21667839014517"
"yskuq" "puiwz" "1.05060830069487" "0.0415644905010736" "0.970389859597526" "1.1347389900558" "0.91668263037342" "1.17999476818216" "0.897660530679204" "1.2146798385853"
"vtlal" "uaeem" "1.03641765558434" "0.0486468775911414" "0.94842916959437" "1.14002843731268" "0.89835658999188" "1.21123667573581" "0.896725187232336" "1.2374261503007"
"vtlal" "urajm" "1.02202713633233" "0.0363380905492781" "0.958773373585771" "1.10378716164791" "0.928674411854618" "1.17834998195275" "0.917983645757585" "1.2088228900805"
"vtlal" "qtfvk" "0.992997841388976" "0.0357952428414869" "0.928226177864445" "1.06734362269318" "0.888379393519398" "1.10260223081879" "0.873807202654652" "1.10701062860973"
"vtlal" "uktdb" "0.960810354277576" "0.0279538074492518" "0.905511105735713" "1.01581479523959" "0.879307292959574" "1.05274755557069" "0.875213037208814" "1.07192441322656"
"vtlal" "cahkb" "0.996223218962297" "0.0332667849640172" "0.932666936493677" "1.06362408783295" "0.890198500346215" "1.11521789023472" "0.877394126276368" "1.12186586956734"
"vtlal" "tximj" "0.987385986583607" "0.025814188475801" "0.939072041466941" "1.04267432984244" "0.911396098441673" "1.07627607675184" "0.903705022907103" "1.09229671237556"
"vtlal" "ckrpu" "0.989293197415317" "0.023217805868867" "0.943357169012743" "1.03512973474217" "0.911414649482493" "1.06279712707759" "0.904284408652123" "1.07073048679468"
"vtlal" "fougb" "0.978998382541926" "0.0250912864717231" "0.929753906191423" "1.02897436153831" "0.903426307955664" "1.06063440602909" "0.873312880306714" "1.06136067125199"
"vtlal" "lmmfv" "1.02934722643744" "0.0294006067282386" "0.97560946317688" "1.09003174312979" "0.936786262519459" "1.12890213788133" "0.925872070572998" "1.13706891845314"
"vtlal" "reerp" "1.00784560624722" "0.025873638995591" "0.957458381159712" "1.05947772899774" "0.93921667729634" "1.08591799374824" "0.936579965950772" "1.09488024188592"
"vtlal" "hctpv" "0.961145995150124" "0.0236043353778939" "0.915995335790288" "1.00833207459228" "0.89444521923309" "1.03938522283092" "0.88890168466605" "1.04267979372389"
